product_url	name	description	image_url	category	price
http://poisondrop.ru/catalog/sergi/sergi_s_tselnym_neogranennymi_belymi_tsirkonami/	Серьги с цельным неограненными белыми цирконами			Каталог товаров>Серьги	544.02
http://poisondrop.ru/catalog/sergi/sergi_iz_patinirovannogo_serebra_s_aleksandritom/	Серьги из патинированного серебра с александритом			Каталог товаров>Серьги	820.97
http://poisondrop.ru/catalog/sergi/sergi_iz_titana_s_kaplyami_gornogo_khrustalya/	Серьги из титана с каплями горного хрусталя			Каталог товаров>Серьги	2934.39
http://poisondrop.ru/catalog/sergi/serebryanye_sergi_na_dlinnoy_tsepochke/	Серебряные серьги на длинной цепочке			Каталог товаров>Серьги	557.2
http://poisondrop.ru/catalog/sergi/serebryanye_sergi_na_dlinnoy_tsepochke_s_belymi_tsirkonami/	Серебряные серьги на длинной цепочке с белыми цирконами			Каталог товаров>Серьги	557.2
http://poisondrop.ru/catalog/sergi/sergi_zapretnyy_plod/	Серьги "Запретный плод"			Каталог товаров>Серьги	656.12
http://poisondrop.ru/catalog/sergi/sergi_a_sudi_kto_/	Серьги "А судьи кто?"			Каталог товаров>Серьги	656.12
http://poisondrop.ru/catalog/sergi/sergi_number_1/	Серьги Number 1			Каталог товаров>Серьги	656.12
http://poisondrop.ru/catalog/sergi/serebryanye_sergi_s_kaplyami_kvartsa/	Серебряные серьги с каплями кварца			Каталог товаров>Серьги	544.02
http://poisondrop.ru/catalog/sergi/serebryanye_sergi_s_perlamutrom_kollektsiya_serpentes/	Серебряные серьги с перламутром, коллекция Serpentes			Каталог товаров>Серьги	544.02
http://poisondrop.ru/catalog/sergi/sergi_s_grushevidnymi_kristallami_kollektsiya_twiggy/	Серьги с грушевидными кристаллами, коллекция Twiggy	Стиль арт-дек, основное поле творчества дизайнера украшений Anton Heunis, диктует свои правила. Строгие геометрические формы, продуманный дизайн и кристальная чистота цветов, которые характерны для сережек с кристаллами из новой коллекции Twiggie отлично впишутся в различные дресс-коды: от офисного до вечернего.		Каталог товаров>Серьги	184.64
http://poisondrop.ru/catalog/sergi/sergi_s_sinimi_i_konyachnymi_kristallami/	Серьги с синими и коньячными кристаллами			Каталог товаров>Серьги	204.42
http://poisondrop.ru/catalog/sergi/sergi_s_kristallami_v_klassicheskom_stile/	Серьги с кристаллами в классическом стиле			Каталог товаров>Серьги	145.07
http://poisondrop.ru/catalog/sergi/serebryanaya_serga_s_zhemchuzhinoy/	Серебряная серьга с жемчужиной			Каталог товаров>Серьги	65.94
http://poisondrop.ru/catalog/sergi/serebryanaya_serga_s_chernoy_zhemchuzhinoy/	Серебряная серьга с черной жемчужиной			Каталог товаров>Серьги	65.94
http://poisondrop.ru/catalog/sergi/serebryanaya_serga_v_odno_ukho_s_krasnoy_rozoy/	Серебряная серьга в одно ухо с красной розой			Каталог товаров>Серьги	62.64
http://poisondrop.ru/catalog/sergi/serebryanaya_serga_v_odno_ukho_s_goluboy_rozoy/	Серебряная серьга в одно ухо с голубой розой			Каталог товаров>Серьги	62.64
http://poisondrop.ru/catalog/sergi/sergi_s_kristallami_olivier/	Серьги с кристаллами Olivier	Всем ценителям роскоши посвящается. Респектабельные дизайнерские серьги Auden Design, выполненные в винтажном стиле и украшенные кристаллами Swarovski, говорят об их обладательнице многое...и в первую очередь, о наличии отменного вкуса. Подобное украшение прекрасно подойдет для встречи с подругами или вернисажа. Рекомендуем надевать серьги вместе с коктейльным платьем глубоких цветов и классическими лодочками.		Каталог товаров>Серьги	359.38
http://poisondrop.ru/catalog/sergi/rose_stud_earrings_22k_rose_plated_bronze_s_silver/	Rose stud earrings - 22k rose plated bronze s.silver			Каталог товаров>Серьги	491.26
http://poisondrop.ru/catalog/sergi/pozolochennye_sergi_big_wing/	Позолоченные серьги Big Wing			Каталог товаров>Серьги	730.3
http://poisondrop.ru/catalog/sergi/pozolochennye_sergi_rocking_butterfly/	Позолоченные серьги Rocking Butterfly			Каталог товаров>Серьги	743.49
http://poisondrop.ru/catalog/sergi/pozolochennye_sergi_s_peridotom_grace/	Позолоченные серьги с перидотом Grace			Каталог товаров>Серьги	605.01
http://poisondrop.ru/catalog/sergi/klipsy_iz_kollektsii_venetian_glamour/	Клипсы из коллекции Venetian Glamour	"Произведение искусства на каждый день" - именно так именуют свои украшения дизайнер марки и его многочисленные поклонницы. Столь высокая оценка, как нельзя кстати, подходит к новым клипсам Ben Amun, напоминающие гроздья винограда. Кристаллы Swarovski и цветные эмалевые вставки, придают аксессуару современный дух и делают их совершенно уникальными. Рекомендуем надевать их на вечерний выход с бежевым шелковым платьем и цветными лодочками.		Каталог товаров>Серьги	491.26
http://poisondrop.ru/catalog/sergi/sergi_s_belymi_kristallami_iz_kollektsii_americana/	Серьги с белыми кристаллами из коллекции Americana			Каталог товаров>Серьги	131.55
http://poisondrop.ru/catalog/sergi/sergi_kresty_s_zhemchugom/	Серьги кресты с жемчугом			Каталог товаров>Серьги	128.59
http://poisondrop.ru/catalog/sergi/sergi_s_perlamutrom/	Серьги с перламутром			Каталог товаров>Серьги	54.4
http://poisondrop.ru/catalog/sergi/sergi_s_fioletovym_kamnem/	Серьги с фиолетовым камнем			Каталог товаров>Серьги	55.72
http://poisondrop.ru/catalog/sergi/sergi_s_biryuzovymi_kristallami_i_amazonitom_papilio_i/	Серьги с бирюзовыми кристаллами и амазонитом Papilio I			Каталог товаров>Серьги	214.31
http://poisondrop.ru/catalog/sergi/pozolochennye_sergi_s_britvennym_lezviem_i_kristallami/	Позолоченные серьги с бритвенным лезвием и кристаллами			Каталог товаров>Серьги	560.5
http://poisondrop.ru/catalog/sergi/sergi_gvozdiki_s_pozolochennymi_shipami/	Серьги-гвоздики с позолоченными шипами			Каталог товаров>Серьги	257.17
http://poisondrop.ru/catalog/sergi/pozolochennye_sergi_s_shipami_i_krasnymi_kristallami/	Позолоченные серьги с шипами и красными кристаллами			Каталог товаров>Серьги	616.55
http://poisondrop.ru/catalog/sergi/klipsy_so_svetlo_zelenymi_kristallami_swarovski/	Клипсы со светло-зелеными кристаллами Swarovski			Каталог товаров>Серьги	435.21
http://poisondrop.ru/catalog/sergi/pozolochennaya_serga_s_rozoy_ruchnoy_raboty/	Позолоченная серьга с розой ручной работы			Каталог товаров>Серьги	293.44
http://poisondrop.ru/catalog/sergi/serga_kaff_s_bledno_rozovymi_kristallami_auroral_siberia/	Серьга-кафф с бледно-розовыми кристаллами, Auroral Siberia			Каталог товаров>Серьги	102.21
http://poisondrop.ru/catalog/sergi/serga_kaff_iz_zhemchuga_i_kristallov_shinesky_siberia/	Серьга-кафф из жемчуга и кристаллов, Shinesky Siberia			Каталог товаров>Серьги	145.07
http://poisondrop.ru/catalog/sergi/sergi_v_vide_perev_iz_serebra_s_belymi_tsirkonami/	Серьги в виде перьев из серебра с белыми цирконами			Каталог товаров>Серьги	656.12
http://poisondrop.ru/catalog/sergi/sergi_v_vide_perev_iz_pozolochennogo_serebra_s_belymi_tsirkonami/	Серьги в виде перьев из позолоченного серебра с белыми цирконами			Каталог товаров>Серьги	656.12
http://poisondrop.ru/catalog/sergi/sergi_s_kristallami_swarovski_nebesno_golubogo_tsveta/	Серьги с кристаллами Swarovski небесно-голубого цвета			Каталог товаров>Серьги	128.59
http://poisondrop.ru/catalog/sergi/sergi_v_etnicheskom_stile_s_tonkim_uzorom/	Серьги в этническом стиле с тонким узором			Каталог товаров>Серьги	79.13
http://poisondrop.ru/catalog/sergi/kruglye_sergi_v_etnicheskom_stile_s_zhemchuzhinoy/	Круглые серьги в этническом стиле с жемчужиной			Каталог товаров>Серьги	82.43
http://poisondrop.ru/catalog/sergi/sergi_v_barochnom_stile_v_forme_solntsa/	Серьги в барочном стиле в форме солнца			Каталог товаров>Серьги	82.43
http://poisondrop.ru/catalog/sergi/sergi_s_kaplevidnymi_fioletovymi_kristallami_swarovski/	Серьги с каплевидными фиолетовыми кристаллами Swarovski			Каталог товаров>Серьги	135.18
http://poisondrop.ru/catalog/sergi/sergi_v_barochnom_stile_s_dvumya_ovalnymi_iskusstvennymi_zhemchuzhinami/	Серьги в барочном стиле с двумя овальными искусственными жемчужинами			Каталог товаров>Серьги	75.83
http://poisondrop.ru/catalog/sergi/sergi_s_kristallami_swarovski_pastelnykh_tsvetov/	Серьги с кристаллами Swarovski пастельных цветов			Каталог товаров>Серьги	148.37
http://poisondrop.ru/catalog/sergi/sergi_v_barochnom_stile_s_dymchatymi_kristallami_i_zhemchuzhinoy/	Серьги в барочном стиле с дымчатыми кристаллами и жемчужиной			Каталог товаров>Серьги	80.78
http://poisondrop.ru/catalog/sergi/sergi_zolotogo_tsveta_v_etnicheskom_stile_s_tonkim_uzorom/	Серьги золотого цвета в этническом стиле с тонким узором			Каталог товаров>Серьги	79.13
http://poisondrop.ru/catalog/sergi/sergi_zolotogo_tsveta_s_nezhno_lilovoy_iskusstvennoy_zhemchuzhinoy/	Серьги золотого цвета с нежно лиловой искусственной жемчужиной			Каталог товаров>Серьги	82.43
http://poisondrop.ru/catalog/sergi/sergi_pokrytye_chernym_rodiem_s_dvumya_zhemchuzhinami/	Серьги, покрытые черным родием, с двумя жемчужинами			Каталог товаров>Серьги	95.61
http://poisondrop.ru/catalog/sergi/sergi_s_dvumya_zhemchuzhinami_zolotogo_tsveta/	Серьги с двумя жемчужинами золотого цвета			Каталог товаров>Серьги	95.61
http://poisondrop.ru/catalog/sergi/znakovye_sergi_v_klassicheskom_stile_s_kristallami/	Знаковые серьги в классическом стиле с кристаллами			Каталог товаров>Серьги	557.2
http://poisondrop.ru/catalog/sergi/sergi_iz_naturalnogo_tsvetka_pokrytogo_yuvelirnoy_smoloy_i_rozovoy_emalyu/	Серьги из натурального цветка, покрытого ювелирной смолой и розовой эмалью			Каталог товаров>Серьги	576.99
http://poisondrop.ru/catalog/sergi/sergi_iz_naturalnogo_tsvetka_pokrytogo_yuvelirnoy_smoloy_i_oranzhevoy_emalyu/	Серьги из натурального цветка, покрытого ювелирной смолой и оранжевой эмалью			Каталог товаров>Серьги	576.99
http://poisondrop.ru/catalog/sergi/krupnye_bezhevye_sergi_s_filigranyu_lvov/	Крупные бежевые серьги с филигранью львов			Каталог товаров>Серьги	128.59
http://poisondrop.ru/catalog/sergi/sergi_koltsa_s_iskusstvennym_zhemchugom/	Серьги-кольца с искусственным жемчугом			Каталог товаров>Серьги	69.24
http://poisondrop.ru/catalog/sergi/sergi_s_krupnym_belym_ovalnym_kristallom/	Серьги с крупным белым овальным кристаллом			Каталог товаров>Серьги	161.56
http://poisondrop.ru/catalog/sergi/sergi_s_lunnymi_i_zheltymi_kristallami/	Серьги с лунными и желтыми кристаллами			Каталог товаров>Серьги	151.67
http://poisondrop.ru/catalog/sergi/sergi_s_kristallami_v_sine_zelenoy_tsvetovoy_gamme/	Серьги с кристаллами в сине-зеленой цветовой гамме			Каталог товаров>Серьги	158.26
http://poisondrop.ru/catalog/sergi/serebryanye_sergi_pusety_mir_i_lyubov/	Серебряные серьги-пусеты Мир и Любовь			Каталог товаров>Серьги	49.46
http://poisondrop.ru/catalog/sergi/pozolochennye_sergi_pusety_zvezda_davida/	Позолоченные серьги-пусеты Звезда Давида			Каталог товаров>Серьги	49.46
http://poisondrop.ru/catalog/sergi/serebryanye_sergi_pusety_pazl/	Серебряные серьги-пусеты Пазл			Каталог товаров>Серьги	49.46
http://poisondrop.ru/catalog/sergi/sergi_pusety_iz_chernenogo_serebra_mir_i_lyubov/	Серьги-пусеты из черненого серебра Мир и Любовь			Каталог товаров>Серьги	49.46
http://poisondrop.ru/catalog/sergi/pozolochennye_sergi_pusety_pazl/	Позолоченные серьги-пусеты Пазл			Каталог товаров>Серьги	49.46
http://poisondrop.ru/catalog/sergi/serebryanye_sergi_pusety_zvezda_davida/	Серебряные серьги-пусеты Звезда Давида			Каталог товаров>Серьги	49.46
http://poisondrop.ru/catalog/sergi/serebryanye_sergi_pusety_pokrytye_chernym_rodiem_krest/	Серебряные серьги-пусеты, покрытые черным родием, Крест			Каталог товаров>Серьги	49.46
http://poisondrop.ru/catalog/sergi/serebryanye_sergi_pusety_zvezda_davida_s_chernym_rodiem/	Серебряные серьги-пусеты Звезда Давида с черным родием			Каталог товаров>Серьги	49.46
http://poisondrop.ru/catalog/sergi/dvoynaya_serga_kaff_iz_chernenogo_serebra/	Двойная серьга-кафф из черненого серебра			Каталог товаров>Серьги	32.97
http://poisondrop.ru/catalog/sergi/chetvernaya_serga_kaff_iz_chernenogo_serebra/	Четверная серьга-кафф из черненого серебра			Каталог товаров>Серьги	62.64
http://poisondrop.ru/catalog/sergi/serebryanye_sergi_pusety_krest/	Серебряные серьги-пусеты Крест			Каталог товаров>Серьги	49.46
http://poisondrop.ru/catalog/sergi/kaff_2_b_k_rodiy/	Кафф-2 б/к родий			Каталог товаров>Серьги	32.97
http://poisondrop.ru/catalog/sergi/dvoynaya_serga_kaff_iz_pozolochennogo_serebra/	Двойная серьга-кафф из позолоченного серебра			Каталог товаров>Серьги	32.97
http://poisondrop.ru/catalog/sergi/serebryanye_sergi_transformery_s_tsirkonami/	Серебряные серьги-трансформеры с цирконами			Каталог товаров>Серьги	197.82
http://poisondrop.ru/catalog/sergi/monoserga_iz_serebra_s_belymi_tsirkonami/	Моносерьга из серебра с белыми цирконами			Каталог товаров>Серьги	260.47
http://poisondrop.ru/catalog/sergi/sergi_s_oranzhevoy_kapley_i_pave_iz_lunnykh_kristallov/	Серьги с оранжевой каплей и паве из лунных кристаллов			Каталог товаров>Серьги	128.59
http://poisondrop.ru/catalog/sergi/sergi_nezhno_rozovymi_lunnymi_kristallami/	Серьги нежно-розовыми лунными кристаллами			Каталог товаров>Серьги	121.99
http://poisondrop.ru/catalog/sergi/dlinnye_sergi_s_belymi_i_lunnymi_kristallami/	Длинные серьги с белыми и лунными кристаллами			Каталог товаров>Серьги	161.56
http://poisondrop.ru/catalog/sergi/sergi_s_kristallami_myatnogo_tsveta/	Серьги с кристаллами мятного цвета			Каталог товаров>Серьги	121.99
http://poisondrop.ru/catalog/sergi/sergi_s_pryamougolnymi_kristallami_myatnogo_tsveta/	Серьги с прямоугольными кристаллами мятного цвета			Каталог товаров>Серьги	115.4
http://poisondrop.ru/catalog/sergi/sergi_s_oranzhevoy_kapley_i_pave_iz_zelenykh_kristallov/	Серьги с оранжевой каплей и паве из зеленых кристаллов			Каталог товаров>Серьги	128.59
http://poisondrop.ru/catalog/sergi/serebryanye_sergi_s_naturalnym_labradoritom_i_kobaltovymi_tsirkonami/	Серебряные серьги с натуральным лабрадоритом и кобальтовыми цирконами			Каталог товаров>Серьги	336.3
http://poisondrop.ru/catalog/sergi/dlinnye_serebryanye_sergi_s_raduzhnym_lunnym_kamnem_i_tsirkonami/	Длинные серебряные серьги с радужным лунным камнем и цирконами			Каталог товаров>Серьги	448.4
http://poisondrop.ru/catalog/sergi/serebryanye_sergi_s_naturalnym_neobrabotannym_rozovym_kvartsem/	Серебряные серьги с натуральным необработанным розовым кварцем			Каталог товаров>Серьги	336.3
http://poisondrop.ru/catalog/sergi/sergi_s_kristallami_i_iskusstvennym_zhemchugom/	Серьги с кристаллами и искусственным жемчугом			Каталог товаров>Серьги	75.83
http://poisondrop.ru/catalog/sergi/sergi_pusety_v_vide_pletenykh_sharikov_zolotogo_tsveta/	Серьги-пусеты в виде плетеных шариков золотого цвета			Каталог товаров>Серьги	82.43
http://poisondrop.ru/catalog/sergi/sergi_s_dymchatymi_i_rozovymi_kristallami/	Серьги с дымчатыми и розовыми кристаллами			Каталог товаров>Серьги	112.1
http://poisondrop.ru/catalog/sergi/sergi_pusety_zolotogo_tsveta_s_rozovymi_sharikami/	Серьги-пусеты золотого цвета с розовыми шариками			Каталог товаров>Серьги	82.43
http://poisondrop.ru/catalog/sergi/sergi_pusety_v_vide_pletenykh_sharikov/	Серьги-пусеты в виде плетеных шариков			Каталог товаров>Серьги	82.43
http://poisondrop.ru/catalog/sergi/izyashchnye_sergi_pusety_s_sharikami_serebryanogo_tsveta/	Изящные серьги-пусеты с шариками серебряного цвета			Каталог товаров>Серьги	82.43
http://poisondrop.ru/catalog/sergi/sergi_zolotogo_tsveta_v_stile_ar_deko_s_cherepami/	Серьги золотого цвета в стиле ар-деко с черепами			Каталог товаров>Серьги	108.8
http://poisondrop.ru/catalog/sergi/sergi_sdelannye_vruchnuyu_iz_serebra_s_cherneniem_vetka/	Серьги, сделанные вручную из серебра с чернением, Ветка			Каталог товаров>Серьги	164.85
http://poisondrop.ru/catalog/sergi/sergi_iz_matirovannogo_serebra_laminariya/	Серьги из матированного серебра, Ламинария			Каталог товаров>Серьги	263.77
http://poisondrop.ru/catalog/sergi/sergi_sakura_iz_matirovannogo_serebra_s_cherneniem/	Серьги Сакура из матированного серебра с чернением			Каталог товаров>Серьги	263.77
http://poisondrop.ru/catalog/sergi/bezhevye_sergi_s_kristallami/	Бежевые серьги с кристаллами			Каталог товаров>Серьги	87.37
http://poisondrop.ru/catalog/sergi/lakonichnye_sergi_zolotogo_tsveta_s_nebolshim_sharikom/	Лаконичные серьги золотого цвета с небольшим шариком			Каталог товаров>Серьги	46.16
http://poisondrop.ru/catalog/sergi/lakonichnye_sergi_serebryanogo_tsveta_s_nebolshim_sharikom/	Лаконичные серьги серебряного цвета с небольшим шариком			Каталог товаров>Серьги	46.16
http://poisondrop.ru/catalog/sergi/sergi_zolotogo_tsveta_s_belymi_kristallami/	Серьги золотого цвета с белыми кристаллами			Каталог товаров>Серьги	128.59
http://poisondrop.ru/catalog/sergi/chernye_sergi_s_kristallami/	Черные серьги с кристаллами			Каталог товаров>Серьги	128.59
http://poisondrop.ru/catalog/sergi/sergi_iz_kruzheva_pokrytogo_zheltym_zolotom_snow_man/	Серьги из кружева, покрытого желтым золотом, Snow Man	Серьги из кружева,покрытого золотом		Каталог товаров>Серьги	781.4
http://poisondrop.ru/catalog/sergi/sergi_iz_kruzheva_pokrytogo_serebrom_snow_man/	Серьги из кружева, покрытого серебром, Snow Man	Серьги из кружева,покрытого черненым серебром		Каталог товаров>Серьги	392.35
http://poisondrop.ru/catalog/sergi/sergi_iz_kruzheva_pokrytogo_zheltym_zolotom_magic_carpet/	Серьги из кружева, покрытого желтым золотом, Magic Carpet	Серьги из кружева,покрытого золотом		Каталог товаров>Серьги	408.84
http://poisondrop.ru/catalog/sergi/sergi_iz_kruzheva_pokrytogo_serebrom_s_fioletovymi_topazami_reverse/	Серьги из кружева, покрытого серебром, с фиолетовыми топазами, Reverse	Серьги из кружева,покрытого черненым серебром, фиолетовые топазы		Каталог товаров>Серьги	243.98
http://poisondrop.ru/catalog/sergi/sergi_iz_kruzheva_pokrytogo_serebrom_nalini/	Серьги из кружева, покрытого серебром, Nalini	Серьги из кружева,покрытого серебром		Каталог товаров>Серьги	191.23
http://poisondrop.ru/catalog/sergi/sergi_iz_kruzheva_pokrytogo_serebrom_all_roads_lead_to_lace/	Серьги из кружева, покрытого серебром, All Roads Lead to Lace	Серьги из кружева,покрытого черненым серебром, серебро 925 пробы		Каталог товаров>Серьги	240.69
http://poisondrop.ru/catalog/sergi/znakovye_sergi_s_shipami_kollektsiya_moulin_rouge/	Знаковые серьги с шипами, коллекция Moulin Rouge			Каталог товаров>Серьги	112.1
http://poisondrop.ru/catalog/sergi/sergi_s_krasnymi_kristallami_i_zhemchugom_kollektsiya_moulin_rouge/	Серьги с красными кристаллами и жемчугом, коллекция Moulin Rouge			Каталог товаров>Серьги	178.04
http://poisondrop.ru/catalog/sergi/sergi_pusety_s_zhemchugom_konyachnogo_tsveta_kollektsiya_moulin_rouge/	Серьги-пусеты с жемчугом коньячного цвета, коллекция Moulin Rouge			Каталог товаров>Серьги	178.04
http://poisondrop.ru/catalog/sergi/sergi_iz_kristallov_konyachnogo_tsveta/	Серьги из кристаллов коньячного цвета			Каталог товаров>Серьги	138.48
http://poisondrop.ru/catalog/sergi/sergi_zolotogo_tsveta_s_rozovymi_kristallami/	Серьги золотого цвета с розовыми кристаллами			Каталог товаров>Серьги	55.72
http://poisondrop.ru/catalog/sergi/sergi_v_vostochnom_stile_s_shipami/	Серьги в восточном стиле с шипами			Каталог товаров>Серьги	112.1
http://poisondrop.ru/catalog/sergi/sergi_iz_akrila_treugolnoy_formy_natina_earrings/	Серьги из акрила треугольной формы, Natina Earrings			Каталог товаров>Серьги	652.82
http://poisondrop.ru/catalog/sergi/klipsy_rua_temno_sinego_tsveta_ruchnaya_rabota/	Клипсы Rua темно-синего цвета, ручная работа			Каталог товаров>Серьги	138.48
http://poisondrop.ru/catalog/sergi/klipsy_sana_s_belymi_kristallami_ruchnaya_rabota/	Клипсы Sana с белыми кристаллами, ручная работа			Каталог товаров>Серьги	171.45
http://poisondrop.ru/catalog/sergi/pozolochennaya_serga_kaff_s_kristallami_axl_ear_cuff/	Позолоченная серьга-кафф с кристаллами, Axl Ear Cuff			Каталог товаров>Серьги	276.95
http://poisondrop.ru/catalog/sergi/pozolochennye_klipsy_s_kristallami_swarovski_ryder/	Позолоченные клипсы с кристаллами Swarovski, Ryder			Каталог товаров>Серьги	398.94
http://poisondrop.ru/catalog/sergi/geometrichnye_pozolochennye_sergi_skeleton/	Геометричные позолоченные серьги Skeleton			Каталог товаров>Серьги	204.42
http://poisondrop.ru/catalog/sergi/skulpturnye_klipsy_s_belymi_kristallami_flynn_clip/	Скульптурные клипсы с белыми кристаллами, Flynn Clip			Каталог товаров>Серьги	484.67
http://poisondrop.ru/catalog/sergi/serga_kaff_s_kristallami_swarovski_harlow/	Серьга-кафф с кристаллами Swarovski, Harlow			Каталог товаров>Серьги	240.69
http://poisondrop.ru/catalog/sergi/sergi_pusety_piramidalnoy_formy/	Серьги-пусеты пирамидальной формы			Каталог товаров>Серьги	154.96
http://poisondrop.ru/catalog/sergi/kaplevidnye_pozolochennye_sergi_talon/	Каплевидные позолоченные серьги Talon			Каталог товаров>Серьги	240.69
http://poisondrop.ru/catalog/sergi/pozolochennye_sergi_pusety_s_zhemchugom_kollektsiya_elements/	Позолоченные серьги-пусеты с жемчугом, коллекция Elements			Каталог товаров>Серьги	135.18
http://poisondrop.ru/catalog/sergi/klipsy_s_afganskim_lazuritom_kollektsiya_miss_havisham/	Клипсы с афганским лазуритом, коллекция Miss Havisham			Каталог товаров>Серьги	534.12
http://poisondrop.ru/catalog/sergi/gradientnye_sergi_iz_belykh_kristallov/	Градиентные серьги из белых кристаллов			Каталог товаров>Серьги	243.98
http://poisondrop.ru/catalog/sergi/ovalnye_sergi_pusety_malakhitovogo_tsveta/	Овальные серьги-пусеты малахитового цвета			Каталог товаров>Серьги	161.56
http://poisondrop.ru/catalog/sergi/sergi_pusety_s_ovalnymi_kashtanovymi_kristallami/	Серьги-пусеты с овальными каштановыми кристаллами			Каталог товаров>Серьги	161.56
http://poisondrop.ru/catalog/sergi/gradientnye_sergi_iz_dymchatykh_kristallov_s_sinim_zhemchugom/	Градиентные серьги из дымчатых кристаллов с синим жемчугом			Каталог товаров>Серьги	260.47
http://poisondrop.ru/catalog/sergi/sergi_lyustry_iz_dymchatykh_kristallov/	Серьги-люстры из дымчатых кристаллов			Каталог товаров>Серьги	563.8
http://poisondrop.ru/catalog/sergi/sergi_iz_belykh_kristallov_v_forme_polumesyatsa/	Серьги из белых кристаллов в форме полумесяца			Каталог товаров>Серьги	365.97
http://poisondrop.ru/catalog/sergi/klipsy_iz_belykh_kristallov/	Клипсы из белых кристаллов			Каталог товаров>Серьги	352.79
http://poisondrop.ru/catalog/sergi/sergi_s_kapley_konyachnogo_tsveta_i_pave_iz_myatnykh_kristallov/	Серьги с каплей коньячного цвета и паве из мятных кристаллов			Каталог товаров>Серьги	128.59
